shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
shape_440,18.4526,73.8438,166
shape_440,18.4526,73.8438,167
shape_440,18.4507,73.8503,168
shape_440,18.4507,73.8503,169
shape_440,18.4498,73.8534,170
shape_440,18.4498,73.8534,171
shape_440,18.44721,73.85877,172
shape_445,18.4475,73.85854,1
shape_445,18.4496,73.8533,2
shape_445,18.4496,73.8533,3
shape_445,18.45044,73.85022,4
shape_445,18.45044,73.85022,5
shape_445,18.4524,73.8437,6
shape_445,18.4524,73.8437,7
shape_445,18.4544,73.837,8
shape_445,18.4544,73.837,9
shape_445,18.45354,73.83966,10
shape_445,18.45354,73.83966,11
shape_445,18.4566,73.8305,12
shape_445,18.4566,73.8305,13
shape_445,18.4588,73.8252,14
shape_445,18.4588,73.8252,15
shape_445,18.4599,73.8232,16
shape_445,18.4599,73.8232,17
shape_445,18.46362,73.8191,18
shape_445,18.46362,73.8191,19
shape_445,18.47313,73.81063,20
shape_445,18.47313,73.81063,21
shape_445,18.47983,73.80452,22
shape_445,18.47983,73.80452,23
shape_445,18.48408,73.8,24
shape_445,18.48408,73.8,25
shape_445,18.48494,73.79881,26
shape_445,18.48494,73.79881,27
shape_445,18.48785,73.79456,28
shape_445,18.48785,73.79456,29
shape_445,18.4898,73.7918,30
shape_445,18.4898,73.7918,31
shape_445,18.49175,73.78937,32
shape_445,18.49175,73.78937,33
shape_445,18.4985,73.7891,34
shape_445,18.4985,73.7891,35
shape_445,18.50439,73.79235,36
shape_445,18.50439,73.79235,37
shape_445,18.5068,73.79029,38
shape_445,18.5068,73.79029,39
shape_445,18.50729,73.78307,40
shape_445,18.50729,73.78307,41
shape_445,18.50883,73.77528,42
shape_445,18.50883,73.77528,43
shape_445,18.5159,73.7688,44
shape_445,18.5159,73.7688,45
shape_445,18.51916,73.76874,46
shape_445,18.51916,73.76874,47
shape_445,18.5251,73.7718,48
shape_445,18.5251,73.7718,49
shape_445,18.52754,73.77668,50
shape_445,18.52754,73.77668,51
shape_445,18.5374,73.781,52
shape_445,18.5374,73.781,53
shape_445,18.5404,73.7796,54
shape_445,18.5404,73.7796,55
shape_445,18.5425,73.7768,56
shape_445,18.5425,73.7768,57
shape_445,18.54797,73.77326,58
shape_445,18.54797,73.77326,59
shape_445,18.55191,73.77171,60
shape_445,18.55191,73.77171,61
shape_445,18.557,73.7699,62
shape_445,18.557,73.7699,63
shape_445,18.5637,73.7675,64
shape_445,18.5637,73.7675,65
shape_445,18.56956,73.76525,66
shape_445,18.56956,73.76525,67
shape_445,18.5747,73.7635,68
shape_445,18.5747,73.7635,69
shape_445,18.58132,73.76097,70
shape_445,18.58132,73.76097,71
shape_445,18.5915,73.7571,72
shape_445,18.5915,73.7571,73
shape_445,18.59937,73.75423,74
shape_445,18.59937,73.75423,75
shape_445,18.60213,73.75315,76
shape_445,18.60213,73.75315,77
shape_445,18.60594,73.75272,78
shape_445,18.60594,73.75272,79
shape_445,18.609,73.7507,80
shape_445,18.609,73.7507,81
shape_445,18.6146,73.7485,82
shape_445,18.6146,73.7485,83
shape_445,18.6192,73.74658,84
shape_445,18.6192,73.74658,85
shape_445,18.62363,73.74494,86
shape_445,18.62363,73.74494,87
shape_445,18.62818,73.74316,88
shape_445,18.62818,73.74316,89
shape_445,18.63421,73.74063,90
shape_445,18.63421,73.74063,91
shape_445,18.63339,73.74097,92
shape_445,18.63339,73.74097,93
shape_445,18.6394,73.7386,94
shape_445,18.6394,73.7386,95
shape_445,18.64752,73.73559,96
shape_445,18.64752,73.73559,97
shape_445,18.65145,73.73383,98
shape_445,18.65145,73.73383,99
shape_445,18.653,73.7332,100
shape_445,18.653,73.7332,101
shape_445,18.66021,73.73038,102
shape_445,18.66021,73.73038,103
shape_445,18.6677,73.72739,104
shape_445,18.6677,73.72739,105
shape_445,18.6714,73.726,106
shape_445,18.6714,73.726,107
shape_445,18.6765,73.7241,108
shape_445,18.6765,73.7241,109
shape_445,18.6788,73.7233,110
shape_445,18.6788,73.7233,111
shape_445,18.6836,73.7216,112
shape_445,18.6836,73.7216,113
shape_445,18.6874,73.7198,114
shape_445,18.6874,73.7198,115
shape_445,18.6891,73.7178,116
shape_445,18.6891,73.7178,117
shape_445,18.6937,73.7122,118
shape_445,18.6937,73.7122,119
shape_445,18.6967,73.7084,120
shape_445,18.6967,73.7084,121
shape_445,18.6977,73.7028,122
shape_445,18.6977,73.7028,123
shape_445,18.6988,73.6974,124
shape_445,18.6988,73.6974,125
shape_445,18.7026,73.68791,126
shape_445,18.7026,73.68791,127
shape_445,18.7084,73.6823,128
shape_445,18.7084,73.6823,129
shape_445,18.7122,73.6788,130
shape_445,18.7122,73.6788,131
shape_445,18.7136,73.677,132
shape_445,18.7136,73.677,133
shape_445,18.7155,73.6755,134
shape_445,18.7155,73.6755,135
shape_445,18.7181,73.6799,136
shape_445,18.7181,73.6799,137
shape_445,18.72049,73.68311,138
shape_445,18.72049,73.68311,139
shape_445,18.7215,73.6843,140
shape_445,18.7215,73.6843,141
shape_445,18.724,73.6821,142
shape_445,18.724,73.6821,143
shape_445,18.7255,73.6807,144
shape_445,18.7255,73.6807,145
shape_445,18.72785,73.67837,146
shape_445,18.72785,73.67837,147
shape_445,18.7318,73.6747,148
shape_445,18.7318,73.6747,149
shape_445,18.7323,73.6715,150
shape_445,18.7323,73.6715,151
shape_445,18.7326,73.6676,152
shape_445,18.7326,73.6676,153
shape_445,18.73244,73.66328,154
shape_445,18.73244,73.66328,155
shape_445,18.7313,73.6613,156
shape_445,18.7313,73.6613,157
shape_445,18.7292,73.6585,158
shape_445,18.7292,73.6585,159
shape_445,18.7282,73.6547,160
shape_445,18.7282,73.6547,161
shape_445,18.7312,73.6495,162
shape_445,18.7312,73.6495,163
shape_445,18.7339,73.6467,164
shape_445,18.7339,73.6467,165
shape_445,18.7357,73.6445,166
shape_445,18.7357,73.6445,167
shape_445,18.7371,73.639,168
shape_445,18.7371,73.639,169
shape_445,18.738,73.6359,170
shape_445,18.738,73.6359,171
shape_445,18.7398,73.6334,172
shape_445,18.7398,73.6334,173
shape_445,18.7439,73.6308,174
shape_448,18.61491,73.46827,1
shape_448,18.61236,73.47646,2
shape_448,18.61236,73.47646,3
shape_448,18.61135,73.47835,4
shape_448,18.61135,73.47835,5
shape_448,18.61112,73.47984,6
shape_448,18.61112,73.47984,7
shape_448,18.6114,73.48302,8
shape_448,18.6114,73.48302,9
shape_448,18.61209,73.48914,10
shape_448,18.61209,73.48914,11
shape_448,18.61516,73.49249,12
shape_448,18.61516,73.49249,13
shape_448,18.61562,73.49513,14
shape_448,18.61562,73.49513,15
shape_448,18.61766,73.50198,16
shape_448,18.61766,73.50198,17
shape_448,18.62128,73.50706,18
shape_448,18.62128,73.50706,19
shape_448,18.61603,73.51148,20
shape_448,18.61603,73.51148,21
shape_448,18.6133,73.5154,22
shape_448,18.6133,73.5154,23
shape_448,18.6094,73.5164,24
shape_448,18.6094,73.5164,25
shape_448,18.6067,73.5182,26
shape_448,18.6067,73.5182,27
shape_448,18.6022,73.5198,28
shape_448,18.6022,73.5198,29
shape_448,18.5954,73.5207,30
shape_448,18.5954,73.5207,31
shape_448,18.5906,73.5217,32
shape_448,18.5906,73.5217,33
shape_448,18.5895,73.5234,34
shape_448,18.5895,73.5234,35
shape_448,18.5836,73.5297,36
shape_448,18.5836,73.5297,37
shape_448,18.5824,73.5311,38
shape_448,18.5824,73.5311,39
shape_448,18.5819,73.5339,40
shape_448,18.5819,73.5339,41
shape_448,18.5808,73.5353,42
shape_448,18.5808,73.5353,43
shape_448,18.5774,73.5397,44
shape_448,18.5774,73.5397,45
shape_448,18.5746,73.5434,46
shape_448,18.5746,73.5434,47
shape_448,18.5743,73.546,48
shape_448,18.5743,73.546,49
shape_448,18.5737,73.5533,50
shape_448,18.5737,73.5533,51
shape_448,18.5735,73.5563,52
shape_448,18.5735,73.5563,53
shape_448,18.573,73.558,54
shape_448,18.573,73.558,55
shape_448,18.5724,73.5609,56
shape_448,18.5724,73.5609,57
shape_448,18.572,73.5657,58
shape_448,18.572,73.5657,59
shape_448,18.571,73.5695,60
shape_448,18.571,73.5695,61
shape_448,18.5689,73.5717,62
shape_448,18.5689,73.5717,63
shape_448,18.5658,73.5752,64
shape_448,18.5658,73.5752,65
shape_448,18.5641,73.5774,66
shape_448,18.5641,73.5774,67
shape_448,18.5617,73.5819,68
shape_448,18.5617,73.5819,69
shape_448,18.5608,73.5842,70
shape_448,18.5608,73.5842,71
shape_448,18.5595,73.5876,72
shape_448,18.5595,73.5876,73
shape_448,18.5561,73.5929,74
shape_448,18.5561,73.5929,75
shape_448,18.5547,73.5959,76
shape_448,18.5547,73.5959,77
shape_448,18.5529,73.5988,78
shape_448,18.5529,73.5988,79
shape_448,18.551,73.6007,80
shape_448,18.551,73.6007,81
shape_448,18.5439,73.6016,82
shape_448,18.5439,73.6016,83
shape_448,18.5413,73.6025,84
shape_448,18.5413,73.6025,85
shape_448,18.5359,73.6059,86
shape_448,18.5359,73.6059,87
shape_448,18.532,73.6082,88
shape_448,18.532,73.6082,89
shape_448,18.52822,73.61157,90
shape_448,18.52822,73.61157,91
shape_448,18.5258,73.6177,92
shape_448,18.5258,73.6177,93
shape_448,18.52427,73.61855,94
shape_448,18.52427,73.61855,95
shape_448,18.521,73.6249,96
shape_448,18.521,73.6249,97
shape_448,18.5201,73.6284,98
shape_448,18.5201,73.6284,99
shape_448,18.52,73.6315,100
shape_448,18.52,73.6315,101
shape_448,18.52,73.6412,102
shape_448,18.52,73.6412,103
shape_448,18.5177,73.6442,104
shape_448,18.5177,73.6442,105
shape_448,18.5186,73.6476,106
shape_448,18.5186,73.6476,107
shape_448,18.5149,73.6518,108
shape_448,18.5149,73.6518,109
shape_448,18.5155,73.6561,110
shape_448,18.5155,73.6561,111
shape_448,18.5148,73.6598,112
shape_448,18.5148,73.6598,113
shape_448,18.5136,73.6639,114
shape_448,18.5136,73.6639,115
shape_448,18.5135,73.6713,116
shape_448,18.5135,73.6713,117
shape_448,18.5132,73.6755,118
shape_448,18.5132,73.6755,119
shape_448,18.51296,73.67794,120
shape_448,18.51296,73.67794,121
shape_448,18.5123,73.681,122
shape_448,18.5123,73.681,123
shape_448,18.5112,73.6848,124
shape_448,18.5112,73.6848,125
shape_448,18.5102,73.6894,126
shape_448,18.5102,73.6894,127
shape_448,18.5111,73.695,128
shape_448,18.5111,73.695,129
shape_448,18.5111,73.6976,130
shape_448,18.5111,73.6976,131
shape_448,18.5044,73.7074,132
shape_448,18.5044,73.7074,133
shape_448,18.4986,73.7129,134
shape_448,18.4986,73.7129,135
shape_448,18.4982,73.7147,136
shape_448,18.4982,73.7147,137
shape_448,18.4985,73.7194,138
shape_448,18.4985,73.7194,139
shape_448,18.4997,73.7232,140
shape_448,18.4997,73.7232,141
shape_448,18.5006,73.7257,142
shape_448,18.5006,73.7257,143
shape_448,18.5,73.731,144
shape_448,18.5,73.731,145
shape_448,18.4994,73.7382,146
shape_448,18.4994,73.7382,147
shape_448,18.5006,73.741,148
shape_448,18.5006,73.741,149
shape_448,18.5013,73.7445,150
shape_448,18.5013,73.7445,151
shape_448,18.5011,73.7505,152
shape_448,18.5011,73.7505,153
shape_448,18.5012,73.757,154
shape_448,18.5012,73.757,155
shape_448,18.5037,73.7621,156
shape_448,18.5037,73.7621,157
shape_448,18.5048,73.765,158
shape_448,18.5048,73.765,159
shape_448,18.5071,73.7687,160
shape_448,18.5071,73.7687,161
shape_448,18.5073,73.7764,162
shape_448,18.5073,73.7764,163
shape_448,18.5076,73.7783,164
shape_448,18.5076,73.7783,165
shape_448,18.50776,73.78198,166
shape_448,18.50776,73.78198,167
shape_448,18.50836,73.79001,168
shape_448,18.50836,73.79001,169
shape_448,18.5078,73.7947,170
shape_448,18.5078,73.7947,171
shape_448,18.50771,73.79708,172
shape_448,18.50771,73.79708,173
shape_448,18.5073,73.7999,174
shape_448,18.5073,73.7999,175
shape_448,18.5071,73.8039,176
shape_448,18.5071,73.8039,177
shape_448,18.5073,73.8073,178
shape_448,18.5073,73.8073,179
shape_448,18.50812,73.8094,180
shape_448,18.50812,73.8094,181
shape_448,18.50939,73.81275,182
shape_448,18.50939,73.81275,183
shape_448,18.5096,73.81458,184
shape_448,18.5096,73.81458,185
shape_448,18.5101,73.8171,186
shape_448,18.5101,73.8171,187
shape_448,18.5104,73.8196,188
shape_448,18.5104,73.8196,189
shape_448,18.50734,73.82335,190
shape_448,18.50734,73.82335,191
shape_448,18.5073,73.8289,192
shape_448,18.5073,73.8289,193
shape_448,18.50886,73.83193,194
shape_448,18.50886,73.83193,195
shape_448,18.51048,73.83504,196
shape_448,18.51048,73.83504,197
shape_448,18.5124,73.839,198
shape_448,18.5124,73.839,199
shape_448,18.51323,73.84096,200
shape_448,18.51323,73.84096,201
shape_448,18.5095,73.8437,202
shape_448,18.5095,73.8437,203
shape_448,18.5086,73.844,204
shape_448,18.5086,73.844,205
shape_448,18.5042,73.8452,206
shape_448,18.5042,73.8452,207
shape_448,18.50321,73.84546,208
shape_448,18.50321,73.84546,209
shape_448,18.5044,73.8498,210
shape_448,18.5044,73.8498,211
shape_448,18.50395,73.85539,212
shape_448,18.50395,73.85539,213
shape_448,18.5008,73.8584,214
shape_448,18.5008,73.8584,215
shape_448,18.49951,73.85846,216
shape_448,18.49951,73.85846,217
shape_448,18.49735,73.85815,218
shape_448,18.49735,73.85815,219
shape_448,18.49323,73.8577,220
shape_448,18.49323,73.8577,221
shape_448,18.49085,73.85757,222
shape_448,18.49085,73.85757,223
shape_448,18.4894,73.8604,224
shape_448,18.4894,73.8604,225
shape_448,18.4894,73.8639,226
shape_448,18.4894,73.8639,227
shape_448,18.48916,73.86821,228
shape_448,18.48916,73.86821,229
shape_448,18.4877,73.8705,230
shape_448,18.4877,73.8705,231
shape_448,18.48366,73.87153,232
shape_449,18.48359,73.87147,1
shape_449,18.48782,73.87054,2
shape_449,18.48782,73.87054,3
shape_449,18.48923,73.86787,4
shape_449,18.48923,73.86787,5
shape_449,18.4895,73.8642,6
shape_449,18.4895,73.8642,7
shape_449,18.48942,73.85949,8
shape_449,18.48942,73.85949,9
shape_449,18.49085,73.85757,10
shape_449,18.49085,73.85757,11
shape_449,18.49323,73.8577,12
shape_449,18.49323,73.8577,13
shape_449,18.49736,73.8579,14
shape_449,18.49736,73.8579,15
shape_449,18.49951,73.85846,16
shape_449,18.49951,73.85846,17
shape_449,18.5008,73.8565,18
shape_449,18.5008,73.8565,19
shape_449,18.50357,73.85363,20
shape_449,18.50357,73.85363,21
shape_449,18.50428,73.85104,22
shape_449,18.50428,73.85104,23
shape_449,18.50299,73.84526,24
shape_449,18.50299,73.84526,25
shape_449,18.50382,73.84516,26
shape_449,18.50382,73.84516,27
shape_449,18.50535,73.84476,28
shape_449,18.50535,73.84476,29
shape_449,18.50794,73.84406,30
shape_449,18.50794,73.84406,31
shape_449,18.50988,73.84342,32
shape_449,18.50988,73.84342,33
shape_449,18.5131,73.8404,34
shape_449,18.5131,73.8404,35
shape_449,18.51256,73.83905,36
shape_449,18.51256,73.83905,37
shape_449,18.5105,73.83483,38
shape_449,18.5105,73.83483,39
shape_449,18.5098,73.8333,40
shape_449,18.5098,73.8333,41
shape_449,18.5073,73.8284,42
shape_449,18.5073,73.8284,43
shape_449,18.50689,73.82385,44
shape_449,18.50689,73.82385,45
shape_449,18.5102,73.8209,46
shape_449,18.5102,73.8209,47
shape_449,18.51091,73.81872,48
shape_449,18.51091,73.81872,49
shape_449,18.50971,73.81442,50
shape_449,18.50971,73.81442,51
shape_449,18.50953,73.81251,52
shape_449,18.50953,73.81251,53
shape_449,18.50828,73.80935,54
shape_449,18.50828,73.80935,55
shape_449,18.5075,73.8075,56
shape_449,18.5075,73.8075,57
shape_449,18.5071,73.8039,58
shape_449,18.5071,73.8039,59
shape_449,18.5076,73.7997,60
shape_449,18.5076,73.7997,61
shape_449,18.50783,73.79702,62
shape_449,18.50783,73.79702,63
shape_449,18.508,73.7952,64
shape_449,18.508,73.7952,65
shape_449,18.5081,73.7894,66
shape_449,18.5081,73.7894,67
shape_449,18.5069,73.7835,68
shape_449,18.5069,73.7835,69
shape_449,18.507,73.7804,70
shape_449,18.507,73.7804,71
shape_449,18.507,73.7765,72
shape_449,18.507,73.7765,73
shape_449,18.507,73.7687,74
shape_449,18.507,73.7687,75
shape_449,18.5047,73.7651,76
shape_449,18.5047,73.7651,77
shape_449,18.5036,73.7623,78
shape_449,18.5036,73.7623,79
shape_449,18.50139,73.75766,80
shape_449,18.50139,73.75766,81
shape_449,18.501,73.7505,82
shape_449,18.501,73.7505,83
shape_449,18.5011,73.7442,84
shape_449,18.5011,73.7442,85
shape_449,18.5004,73.741,86
shape_449,18.5004,73.741,87
shape_449,18.4993,73.7383,88
shape_449,18.4993,73.7383,89
shape_449,18.5001,73.7306,90
shape_449,18.5001,73.7306,91
shape_449,18.5006,73.726,92
shape_449,18.5006,73.726,93
shape_449,18.4996,73.7232,94
shape_449,18.4996,73.7232,95
shape_449,18.4985,73.7198,96
shape_449,18.4985,73.7198,97
shape_449,18.4981,73.7145,98
shape_449,18.4981,73.7145,99
shape_449,18.4985,73.7126,100
shape_449,18.4985,73.7126,101
shape_449,18.5042,73.7073,102
shape_449,18.5042,73.7073,103
shape_449,18.5111,73.6976,104
shape_449,18.5111,73.6976,105
shape_449,18.5109,73.6952,106
shape_449,18.5109,73.6952,107
shape_449,18.5102,73.6893,108
shape_449,18.5102,73.6893,109
shape_449,18.5112,73.6848,110
shape_449,18.5112,73.6848,111
shape_449,18.5122,73.6809,112
shape_449,18.5122,73.6809,113
shape_449,18.51289,73.67805,114
shape_449,18.51289,73.67805,115
shape_449,18.5132,73.6755,116
shape_449,18.5132,73.6755,117
shape_449,18.5134,73.6714,118
shape_449,18.5134,73.6714,119
shape_449,18.5136,73.6639,120
shape_449,18.5136,73.6639,121
shape_449,18.5147,73.6594,122
shape_449,18.5147,73.6594,123
shape_449,18.5155,73.656,124
shape_449,18.5155,73.656,125
shape_449,18.5148,73.6519,126
shape_449,18.5148,73.6519,127
shape_449,18.5183,73.6475,128
shape_449,18.5183,73.6475,129
shape_449,18.5175,73.6441,130
shape_449,18.5175,73.6441,131
shape_449,18.52,73.6412,132
shape_449,18.52,73.6412,133
shape_449,18.5199,73.6316,134
shape_449,18.5199,73.6316,135
shape_449,18.5199,73.6283,136
shape_449,18.5199,73.6283,137
shape_449,18.5207,73.6251,138
shape_449,18.5207,73.6251,139
shape_449,18.5237,73.6189,140
shape_449,18.5237,73.6189,141
shape_449,18.5257,73.6177,142
shape_449,18.5257,73.6177,143
shape_449,18.52807,73.61166,144
shape_449,18.52807,73.61166,145
shape_449,18.532,73.6081,146
shape_449,18.532,73.6081,147
shape_449,18.5357,73.606,148
shape_449,18.5357,73.606,149
shape_449,18.5414,73.6024,150
shape_449,18.5414,73.6024,151
shape_449,18.5441,73.6015,152
shape_449,18.5441,73.6015,153
shape_449,18.551,73.6007,154
shape_449,18.551,73.6007,155
shape_449,18.553,73.5987,156
shape_449,18.553,73.5987,157
shape_449,18.5545,73.5959,158
shape_449,18.5545,73.5959,159
shape_449,18.556,73.5929,160
shape_449,18.556,73.5929,161
shape_449,18.5594,73.5876,162
shape_449,18.5594,73.5876,163
shape_449,18.5608,73.5839,164
shape_449,18.5608,73.5839,165
shape_449,18.5616,73.582,166
shape_449,18.5616,73.582,167
shape_449,18.5641,73.5773,168
shape_449,18.5641,73.5773,169
shape_449,18.5657,73.5752,170
shape_449,18.5657,73.5752,171
shape_449,18.5688,73.5717,172
shape_449,18.5688,73.5717,173
shape_449,18.5709,73.5695,174
shape_449,18.5709,73.5695,175
shape_449,18.5719,73.5658,176
shape_449,18.5719,73.5658,177
shape_449,18.5723,73.5612,178
shape_449,18.5723,73.5612,179
shape_449,18.573,73.5578,180
shape_449,18.573,73.5578,181
shape_449,18.5734,73.5562,182
shape_449,18.5734,73.5562,183
shape_449,18.5736,73.5534,184
shape_449,18.5736,73.5534,185
shape_449,18.5742,73.5459,186
shape_449,18.5742,73.5459,187
shape_449,18.5746,73.5434,188
shape_449,18.5746,73.5434,189
shape_449,18.5779,73.539,190
shape_449,18.5779,73.539,191
shape_449,18.5807,73.5353,192
shape_449,18.5807,73.5353,193
shape_449,18.5818,73.5339,194
shape_449,18.5818,73.5339,195
shape_449,18.5823,73.531,196
shape_449,18.5823,73.531,197
shape_449,18.5837,73.5295,198
shape_449,18.5837,73.5295,199
shape_449,18.5896,73.5233,200
shape_449,18.5896,73.5233,201
shape_449,18.5906,73.5215,202
shape_449,18.5906,73.5215,203
shape_449,18.5959,73.5207,204
shape_449,18.5959,73.5207,205
shape_449,18.6022,73.5197,206
shape_449,18.6022,73.5197,207
shape_449,18.6067,73.5181,208
shape_449,18.6067,73.5181,209
shape_449,18.6094,73.5164,210
shape_449,18.6094,73.5164,211
shape_449,18.6137,73.5154,212
shape_449,18.6137,73.5154,213
shape_449,18.61603,73.51148,214
shape_449,18.61603,73.51148,215
shape_449,18.62128,73.50706,216
shape_449,18.62128,73.50706,217
shape_449,18.61766,73.50198,218
shape_449,18.61766,73.50198,219
shape_449,18.61562,73.49513,220
shape_449,18.61562,73.49513,221
shape_449,18.61516,73.49249,222
shape_449,18.61516,73.49249,223
shape_449,18.61209,73.48914,224
shape_449,18.61209,73.48914,225
shape_449,18.6114,73.48302,226
shape_449,18.6114,73.48302,227
shape_449,18.61112,73.47984,228
shape_449,18.61112,73.47984,229
shape_449,18.61135,73.47835,230
shape_449,18.61135,73.47835,231
shape_449,18.61236,73.47646,232
shape_449,18.61236,73.47646,233
shape_449,18.61491,73.46827,234
shape_450,18.4893,73.6015,1
shape_450,18.4898,73.5993,2
shape_450,18.4898,73.5993,3
shape_450,18.4965,73.5941,4
shape_450,18.4965,73.5941,5
shape_450,18.4998,73.5927,6
shape_450,18.4998,73.5927,7
shape_450,18.5023,73.5903,8
shape_450,18.5023,73.5903,9
shape_450,18.49864,73.58898,10
shape_450,18.49864,73.58898,11
shape_450,18.49649,73.58871,12
shape_450,18.49649,73.58871,13
shape_450,18.4937,73.58624,14
shape_450,18.4937,73.58624,15
shape_450,18.48752,73.58375,16
shape_450,18.48752,73.58375,17
shape_450,18.48631,73.57966,18
shape_450,18.48631,73.57966,19
shape_450,18.48761,73.58409,20
shape_450,18.48761,73.58409,21
shape_450,18.49358,73.58622,22
shape_450,18.49358,73.58622,23
shape_450,18.49611,73.58871,24
shape_450,18.49611,73.58871,25
shape_450,18.49844,73.58888,26
shape_450,18.49844,73.58888,27
shape_450,18.50238,73.59021,28
shape_450,18.50238,73.59021,29
shape_450,18.50373,73.5898,30
shape_450,18.50373,73.5898,31
shape_450,18.5095,73.5918,32
shape_450,18.5095,73.5918,33
shape_450,18.5141,73.5942,34
shape_450,18.5141,73.5942,35
shape_450,18.5229,73.5923,36
shape_450,18.5229,73.5923,37
shape_450,18.5245,73.5928,38
shape_450,18.5245,73.5928,39
shape_450,18.5243,73.6035,40
shape_450,18.5243,73.6035,41
shape_450,18.5242,73.6077,42
shape_450,18.5242,73.6077,43
shape_450,18.5231,73.6136,44
shape_450,18.5231,73.6136,45
shape_450,18.5243,73.6165,46
shape_450,18.5243,73.6165,47
shape_450,18.52427,73.61855,48
shape_450,18.52427,73.61855,49
shape_450,18.521,73.6249,50
shape_450,18.521,73.6249,51
shape_450,18.5201,73.6284,52
shape_450,18.5201,73.6284,53
shape_450,18.52,73.6315,54
shape_450,18.52,73.6315,55
shape_450,18.52,73.6412,56
shape_450,18.52,73.6412,57
shape_450,18.5177,73.6442,58
shape_450,18.5177,73.6442,59
shape_450,18.5186,73.6476,60
shape_450,18.5186,73.6476,61
shape_450,18.5149,73.6518,62
shape_450,18.5149,73.6518,63
shape_450,18.5155,73.6561,64
shape_450,18.5155,73.6561,65
shape_450,18.5148,73.6598,66
shape_450,18.5148,73.6598,67
shape_450,18.5136,73.6639,68
shape_450,18.5136,73.6639,69
shape_450,18.5135,73.6713,70
shape_450,18.5135,73.6713,71
shape_450,18.5132,73.6755,72
shape_450,18.5132,73.6755,73
shape_450,18.51296,73.67794,74
shape_450,18.51296,73.67794,75
shape_450,18.5123,73.681,76
shape_450,18.5123,73.681,77
shape_450,18.5112,73.6848,78
shape_450,18.5112,73.6848,79
shape_450,18.5102,73.6894,80
shape_450,18.5102,73.6894,81
shape_450,18.5111,73.695,82
shape_450,18.5111,73.695,83
shape_450,18.5111,73.6976,84
shape_450,18.5111,73.6976,85
shape_450,18.5044,73.7074,86
shape_450,18.5044,73.7074,87
shape_450,18.4986,73.7129,88
shape_450,18.4986,73.7129,89
shape_450,18.4982,73.7147,90
shape_450,18.4982,73.7147,91
shape_450,18.4985,73.7194,92
shape_450,18.4985,73.7194,93
shape_450,18.4997,73.7232,94
shape_450,18.4997,73.7232,95
shape_450,18.5006,73.7257,96
shape_450,18.5006,73.7257,97
shape_450,18.5,73.731,98
shape_450,18.5,73.731,99
shape_450,18.4994,73.7382,100
shape_450,18.4994,73.7382,101
shape_450,18.5006,73.741,102
shape_450,18.5006,73.741,103
shape_450,18.5013,73.7445,104
shape_450,18.5013,73.7445,105
shape_450,18.5011,73.7505,106
shape_450,18.5011,73.7505,107
shape_450,18.5012,73.757,108
shape_450,18.5012,73.757,109
shape_450,18.5037,73.7621,110
shape_450,18.5037,73.7621,111
shape_450,18.5048,73.765,112
shape_450,18.5048,73.765,113
shape_450,18.5071,73.7687,114
shape_450,18.5071,73.7687,115
shape_450,18.5073,73.7764,116
shape_450,18.5073,73.7764,117
shape_450,18.5076,73.7783,118
shape_450,18.5076,73.7783,119
shape_450,18.50776,73.78198,120
shape_450,18.50776,73.78198,121
shape_450,18.50836,73.79001,122
shape_450,18.50836,73.79001,123
shape_450,18.5078,73.7947,124
shape_450,18.5078,73.7947,125
shape_450,18.50771,73.79708,126
shape_450,18.50771,73.79708,127
shape_450,18.5073,73.7999,128
shape_450,18.5073,73.7999,129
shape_450,18.5071,73.8039,130
shape_450,18.5071,73.8039,131
shape_450,18.5073,73.8073,132
shape_450,18.5073,73.8073,133
shape_450,18.50812,73.8094,134
shape_450,18.50812,73.8094,135
shape_450,18.50939,73.81275,136
shape_450,18.50939,73.81275,137
shape_450,18.5096,73.81458,138
shape_450,18.5096,73.81458,139
shape_450,18.5101,73.8171,140
shape_450,18.5101,73.8171,141
shape_450,18.5104,73.8196,142
shape_450,18.5104,73.8196,143
shape_450,18.50734,73.82335,144
shape_450,18.50734,73.82335,145
shape_450,18.5073,73.8289,146
shape_450,18.5073,73.8289,147
shape_450,18.50886,73.83193,148
shape_450,18.50886,73.83193,149
shape_450,18.51048,73.83504,150
shape_450,18.51048,73.83504,151
shape_450,18.5124,73.839,152
shape_450,18.5124,73.839,153
shape_450,18.51323,73.84096,154
shape_450,18.51323,73.84096,155
shape_450,18.51109,73.84552,156
shape_450,18.51109,73.84552,157
shape_450,18.50958,73.8475,158
shape_450,18.50958,73.8475,159
shape_450,18.5075,73.8509,160
shape_450,18.5075,73.8509,161
shape_450,18.5059,73.853,162
shape_450,18.5059,73.853,163
shape_450,18.50395,73.85539,164
shape_450,18.50395,73.85539,165
shape_450,18.5008,73.8584,166
shape_450,18.5008,73.8584,167
shape_450,18.49951,73.85846,168
shape_450,18.49951,73.85846,169
shape_450,18.49735,73.85815,170
shape_450,18.49735,73.85815,171
shape_450,18.49323,73.8577,172
shape_450,18.49323,73.8577,173
shape_450,18.49085,73.85757,174
shape_450,18.49085,73.85757,175
shape_450,18.4894,73.8604,176
shape_450,18.4894,73.8604,177
shape_450,18.4894,73.8639,178
shape_450,18.4894,73.8639,179
shape_450,18.48916,73.86821,180
shape_450,18.48916,73.86821,181
